id,Predicted
175009,583300.2022
96666,645935.4433
105612,427994.9404
1308,265507.2795
29901,280096.3476
89684,431881.1787
5326,355413.6909
185116,574123.8735
115492,599066.402
32922,313899.7425
107154,447983.143
24867,303570.5689
108795,400260.2883
40207,267422.4369
39329,298820.5451
143007,552775.4946
120895,522339.802
62208,319111.5439
46079,305474.7251
170838,545160.5939
1559,523354.3268
125457,376921.9452
59201,302558.2314
177295,554426.4792
159370,525004.7491
179540,608611.639
118575,443893.1408
102480,506752.4757
176294,796573.479
127840,525152.0744
72017,399903.4776
28902,425447.3832
14826,296773.1966
23182,327376.9185
107068,446153.506
118258,633525.6373
166925,656927.0533
120808,433668.2461
131697,482991.4988
145890,409242.1015
109466,731757.9629
118899,442664.3503
76384,587132.7576
74198,337321.0665
123171,448612.4152
140109,384450.3135
20465,203097.2472
9942,374931.6907
44785,443712.7175
49849,641234.8456
158331,464657.083
28610,290367.8179
25200,291380.8857
167713,549064.1163
87354,543972.0274
30974,476753.6733
179427,612082.3122
40373,385940.5819
10688,330025.2576
83101,399812.4454
52770,660391.7259
120888,502603.2408
60608,393565.0475
107105,363660.1999
68375,458870.5289
145525,499428.7221
29331,367025.3583
157667,512191.764
19875,269908.634
49676,506580.0614
35815,254714.0226
182257,666980.0723
13885,423034.9206
170447,477167.9057
79813,354015.9183
17817,305240.0411
180132,726859.5544
128224,458431.1921
150654,460009.5306
62559,693043.5351
76120,482558.3642
40569,419369.7357
20203,284548.5077
181930,619295.0943
182711,689281.1481
99831,424750.8866
52948,307511.5764
179949,624634.8909
77552,331650.0574
100212,436720.0181
1675,370490.8882
125688,419369.7357
75691,518094.8644
33146,264936.7657
2160,281821.6404
164257,559297.2301
76453,324434.931
123719,418636.4915
6448,320402.7025
142771,436185.2799
57717,254714.0226
74276,335043.5868
194,282579.7002
89897,389073.5636
33162,292077.8395
115949,490033.7341
142739,455797.0219
119070,505834.2141
37542,359532.4573
110683,638360.7743
32023,404893.0773
185151,613254.8297
156475,551289.2044
166442,629870.1254
101733,553525.736
119699,443879.2943
139823,766138.5628
57676,320597.4473
118568,397052.4183
87569,344048.4579
135707,478099.976
46965,249085.2161
43111,374472.0115
61634,574107.6028
16857,327895.6496
25556,394807.9131
136616,448014.1816
107604,355483.3648
82167,329828.1195
69631,473702.407
125574,498450.7023
184788,647597.9596
136078,416251.7387
115575,341212.2314
27550,200301.0363
51467,157207.4945
5211,260247.7784
170716,646703.2027
86440,665986.0288
70628,784279.5021
79080,503191.8723
73182,441161.1932
10466,362171.1183
6668,316190.1938
77909,434768.969
85688,408383.1983
101153,346146.0167
118234,567002.2844
153482,441329.8589
105658,396714.1273
53563,343294.8829
133145,381061.8854
121750,449105.9721
130783,592505.5252
57941,255851.1793
131899,448014.1816
48757,417521.5317
123755,421916.9298
96535,459615.6186
117516,576255.098
48140,251300.8643
154311,380237.8048
184568,649960.3867
71710,444773.5929
86223,402608.4904
27961,344015.9958
85819,465566.9487
10112,370077.4045
41066,314597.1288
8824,382441.6327
44487,235102.2806
158172,450810.3925
1352,192091.6959
142173,321803.0349
39391,305865.6494
139606,489470.5692
46451,445059.1252
133543,461711.6305
107785,484155.0047
157663,505701.7756
7415,317358.8361
91709,371364.027
21419,407507.7807
160490,365283.7121
141808,470368.6809
135317,537377.1441
122902,755343.6132
57271,281028.4179
124806,418974.4636
102142,462160.3909
84721,473830.4255
90801,465189.5983
88467,765915.3932
51497,309486.3392
144761,384342.3238
170448,496904.4668
72408,392356.5997
136596,490607.8918
87319,465834.8877
167701,657093.8492
167034,463573.9865
103974,485838.8025
91220,478975.0044
73003,392061.8904
34726,325477.3914
109393,449790.365
85632,424750.8866
167588,454595.638
87168,387842.688
119938,416629.5605
121253,405010.9553
135287,539241.2847
82307,338253.1368
101875,484675.6168
47316,277677.0913
22351,320184.1081
137051,585305.0016
19693,474236.554
149746,472861.9705
81809,517195.223
108703,390042.0186
177240,583730.8842
103081,334488.471
69487,418005.8427
153863,685539.823
127230,494178.2234
168300,638258.7581
110872,532600.1676
150613,415590.0065
35206,312206.9335
184327,701505.3349
115729,763880.5102
20348,407481.5682
129769,400260.2883
12656,420014.5236
61079,738037.6022
149573,486699.9846
25518,395255.756
83307,418974.4636
50284,389352.5388
131680,509702.2759
16613,335801.9358
82426,404776.4897
185083,717452.1949
47116,337349.7522
89771,385274.3941
128015,683145.5522
177541,606937.7332
100550,458718.4174
32283,399564.9653
45275,431795.9909
118641,483689.2868
133587,473552.6048
137612,486378.2223
96028,518908.6579
73838,471840.7931
162619,691095.8601
56669,399193.854
31712,583795.4773
185512,630761.9839
43164,347780.6616
183313,687935.7386
14660,316384.9386
144210,563081.1395
30240,235102.2806
20732,313223.0301
50515,335801.9358
66829,416260.6533
24446,366565.4118
125187,437816.4915
6815,347507.3916
51158,457857.7131
176109,717089.1275
168248,589648.7295
137290,383553.7102
144115,470549.9871
32148,164237.8346
153589,572905.9677
79184,394147.6397
72180,390940.3019
130787,621958.5824
135176,436849.9176
28230,388343.8815
119802,570378.9472
163874,442904.1062
25000,262859.8988
14489,328757.8298
39174,388343.8815
52549,386135.4102
13625,492689.2411
57847,432007.2618
170333,545783.678
101305,473256.9464
116328,396732.5056
39796,185762.0674
141308,643005.0169
92627,461354.44
76151,448410.4519
43256,380248.0956
138110,372744.8577
146714,544763.8164
141153,450054.8342
117565,496290.6291
107044,518200.2734
170358,659536.248
31613,388156.7209
117360,358006.6554
25448,472031.8211
145536,440397.7886
36002,254714.0226
119093,654297.6383
134361,385501.0136
72329,504287.3588
53681,412595.707
76502,347845.8425
138400,396856.404
4656,419600.6273
31734,654170.6354
98986,400332.8567
65427,456232.0656
109115,444995.0307
66607,213833.3304
157264,450810.3925
101937,470210.3348
140704,383733.7545
76271,427021.0429
90949,450970.1127
21033,446114.2435
121238,499571.0675
45180,342633.8882
108227,391640.9367
183882,521692.9836
15512,262277.8579
111888,363660.1999
110808,469489.8983
19582,326295.0954
8764,366523.6682
92560,366258.1115
120063,397019.6996
98746,361522.7119
129754,455078.1853
94957,532288.6008
41863,640280.68
20033,257271.108
118210,661598.7813
94952,462484.8096
139102,562616.8097
144966,396120.348
139330,473830.4255
118369,478042.9341
95613,384379.4252
174059,673431.7931
84033,459631.6801
105560,713389.8657
135934,471430.4391
99564,344287.5835
180850,560408.0218
96641,708153.835
167568,454595.638
42584,254474.8971
27756,286047.4527
176008,626737.5682
125793,420538.378
99769,424750.8866
134719,451797.7469
64785,475843.8076
131744,804614.4724
4093,487239.0388
65300,472647.0567
39939,280096.3476
66914,371814.6685
84924,444340.9836
87762,521964.9392
15921,417389.2982
151510,391907.8393
39403,432008.2599
163230,440465.808
91068,761151.0791
85629,405139.1446
49394,258647.3902
2530,186044.7404
25659,235738.2148
56228,394083.7535
47358,335801.9358
65089,484268.825
129881,463987.4302
59774,557212.184
88843,411323.567
40191,235102.2806
143131,381859.5918
2686,324728.7121
78519,644921.6511
7518,286902.8203
121083,455382.4057
139735,525026.2977
50547,343294.8829
117306,450631.7387
87778,427439.3307
15346,268390.8919
12844,343568.1529
54293,406615.9128
167929,472069.8922
49102,439913.548
27265,207813.4105
135486,410495.9007
97394,451797.7469
169928,497836.5371
183015,638583.2614
9485,414938.3863
38377,264936.7657
128747,398754.0603
41270,332828.9577
164160,667348.5035
136248,508168.7735
20340,307511.5764
51392,256511.7484
16564,343294.8829
161814,598831.3198
123805,425645.2111
151959,454218.6835
56628,328440.5073
135893,397019.6996
28187,412168.1322
158595,450810.3925
89003,498390.7321
51364,446603.2299
36166,393433.529
107810,405478.3533
4289,364322.9358
93127,522891.4976
139927,450364.766
155018,556055.9329
25738,355319.9487
42253,374289.9132
75309,413416.5454
95899,547436.4451
79091,417056.7775
151948,473830.4255
106356,395245.3195
177895,603709.6506
70010,665986.0288
33205,260724.257
30564,340014.4445
128837,590218.9917
61905,277437.9658
45753,188651.7047
178814,645019.9622
80254,465936.414
36544,309452.5498
41592,279746.3182
155877,481738.4966
160074,531205.1865
88014,384970.9256
138096,533811.3043
9865,633629.4878
70387,396476.5805
143089,484603.8109
10778,286983.777
8180,329996.3621
184389,607753.0547
52691,614017.7457
100308,789512.306
93349,730628.2835
25373,388227.6092
63113,488171.1091
80365,356203.6375
27637,231689.1223
8672,275981.6524
57495,430201.0379
63768,364929.1135
61493,301900.8642
138838,448014.1816
163626,422809.8169
89989,471409.4889
71589,367872.7086
169941,469298.0041
94440,659054.3877
103193,348094.452
83819,553223.3374
118271,320813.9228
19632,377850.0392
13007,382916.4561
139948,560827.1339
124284,459615.6186
132111,448339.5636
61481,293534.5854
53355,401082.1714
71134,348907.724
74574,368872.2022
120495,463092.4612
115499,644975.5819
41822,471063.3661
134462,518127.2933
124418,936060.6479
173359,518805.8549
16716,316190.1938
159356,475601.6025
41166,305240.0411
122614,670628.9419
136178,535530.9047
127511,338253.1368
109755,463504.8828
48784,286102.1086
77171,390562.4298
82175,360785.9089
79064,407215.4624
177584,606489.8904
49957,157207.4945
97319,486879.6106
56462,420679.7587
172156,624389.2001
42531,281095.3587
78864,526075.6755
6437,369609.2783
81139,419586.1079
68376,522113.4433
76424,283278.2992
105058,576398.5547
160862,472150.0301
174598,647011.9097
11860,264936.7657
39573,432008.2599
83468,595804.9419
64706,426806.1347
129374,607756.9762
6149,327895.6496
53805,505070.2811
169019,471409.4889
4892,218642.7175
5246,412167.3554
37726,374289.9132
161423,492371.9695
98429,294535.9121
133694,647736.7615
775,189030.0175
1081,342454.1288
9037,288171.3356
146541,432436.2945
110561,548834.9443
146122,470585.4083
48419,325484.1852
116675,482704.2032
20744,313223.0301
148191,452340.6964
116813,479046.8103
155006,582228.5517
19243,385601.457
135915,552832.4131
179416,597016.0539
3456,447062.5213
54904,311456.8351
7708,297747.094
49239,333276.8005
995,173896.2516
157355,450810.3925
135621,348907.724
134183,404062.0555
121499,489119.2409
124084,765915.3932
22572,148262.8284
107653,531516.867
156174,408758.7916
147282,361450.1434
144922,498028.4858
118662,483689.2868
155487,752603.4701
45902,294424.6629
178519,613946.4528
107403,601297.1755
156904,376992.8335
71935,386795.9793
65718,464657.083
64436,464657.083
157871,464657.083
147927,472969.2435
6258,323164.4098
98426,294535.9121
78427,612117.2672
45709,521418.5421
166858,396252.1012
103923,505422.8348
140075,470585.4083
166070,522627.8219
81329,478491.6946
1032,227665.5896
7089,267291.0783
33214,316491.7096
32656,360929.1162
83789,576115.5178
146692,541483.378
70643,929204.1748
35208,312206.9335
168743,785500.0504
172632,596625.2223
10266,370077.4045
74477,455328.4749
49898,287381.1033
113825,468647.7817
137502,522165.5178
87187,445331.9768
29958,341562.2608
183624,621736.8576
127045,380237.8048
122681,724495.8691
2468,425122.0012
60561,424080.5274
171416,582476.1216
42088,362171.1183
25277,388156.7209
157387,470546.9536
180672,570843.4352
12211,241549.8647
140973,443193.9864
148033,738537.4341
95925,501081.8921
85397,438981.4777
93412,736203.1592
96742,346678.1542
87331,485446.6297
27647,231689.1223
49482,420029.0344
55092,324851.7831
79121,462965.4297
151589,608907.7172
27485,224125.287
183687,603036.7634
125769,434592.2018
58512,807386.9826
98021,473649.1193
75350,438711.0247
150684,476411.7225
7357,394365.7592
145642,542864.1871
127568,408056.928
92284,444126.0567
51214,434888.2509
69997,644493.1887
72006,413957.3015
22078,535406.7287
76958,339491.7135
160817,536923.9231
157678,518752.6408
117745,551815.7144
111389,450995.2869
48489,425447.3832
136130,483259.319
113549,583282.2992
128028,683145.5522
61114,406615.9128
23225,389221.0203
152631,451388.8865
88337,415373.5993
46779,417521.5317
177011,675887.4361
148498,460009.5306
66817,689763.0967
54947,452019.557
148103,394164.5971
127805,426244.4707
159798,462221.8556
143666,399472.5923
133473,463575.7711
87090,361956.7082
177682,584232.2725
14884,338863.7798
75813,525152.0744
17480,329064.2918
166111,487069.8454
158920,552747.7847
5187,252583.6974
28421,802619.5026
144392,435343.7359
92195,489470.5692
128288,397554.192
39947,234170.2103
28071,501924.881
53423,249085.2161
125624,390284.6091
136709,467750.7427
116081,247805.6345
170853,532523.0679
78141,440274.9391
38446,284548.5077
86241,503112.6068
111970,362799.0179
95434,400370.1589
13143,374472.0115
14810,320184.1081
49733,281302.9093
159661,390638.8989
98568,369015.6589
66455,509106.0564
65107,366523.6682
134020,447085.5763
75751,492371.9695
32659,324844.2939
100289,614915.3124
152969,684753.654
94575,442112.1633
106594,388774.7583
133819,709584.5786
80935,377443.4749
184410,632697.0128
103542,390042.0186
86474,650031.6797
106758,511933.4397
60682,317393.3397
71691,454578.5234
159800,481833.5976
112280,395223.6989
185828,611407.684
115504,625239.0208
6703,340014.4445
94809,444773.5929
53536,374859.8961
184549,609733.9441
177782,736334.6673
14258,445059.1252
108557,377618.3974
150798,599085.3803
9770,609070.5294
106413,364860.1921
18060,261698.6565
170245,607475.894
80886,376545.9082
172873,650509.6957
93959,326015.5436
185787,654949.0686
98229,538554.0669
11578,377957.6228
142543,502440.7644
31442,283958.8269
6515,358765.0045
60930,397732.1274
100334,607493.2536
44313,128651.0864
20006,254474.8971
36049,347507.3916
107596,503445.604
182002,739203.5056
73763,470389.0041
52956,307511.5764
66831,529281.5103
33770,426502.5015
24064,305240.0411
5526,368213.4084
157148,570403.9198
7990,305240.0411
126748,464097.3009
64078,464657.083
31553,383944.2122
5249,392555.6134
165093,694525.1315
182173,613014.3825
39012,358109.8242
78244,549800.1649
27738,325395.7559
59974,413176.7895
171871,609189.1954
110630,416325.8693
96578,639858.794
166097,682341.0187
99930,727847.1958
134077,536501.1095
19746,248361.8631
47363,438981.4777
38562,157207.4945
31943,355319.9487
15946,235102.2806
74268,428600.7404
86434,665986.0288
6001,327895.6496
155030,528845.8519
64897,450810.3925
117216,310664.2203
110742,422738.9636
21780,316639.0348
163867,493315.6881
120310,372333.3996
165096,602853.6827
19522,444012.6886
31921,255349.9569
88252,392356.5997
61886,414108.8598
155455,478042.9341
19509,444012.6886
130251,567109.5574
100635,391261.1133
29515,156687.8458
39175,407955.6235
143781,444512.5199
138223,636442.2591
162122,447585.2383
6808,347507.3916
112955,497458.6618
52098,409896.3511
167162,742641.339
32648,305232.5519
102536,421585.8358
27419,207309.7559
147074,422439.7964
46393,349308.4359
43392,655560.782
181590,610960.0071
51651,594328.3914
91056,773471.5915
111379,450995.2869
98112,379969.0886
7289,305240.0411
88112,416251.7387
67654,579681.6377
63625,223674.6455
157245,465154.1096
51179,370077.4045
20417,188076.8494
60536,354297.5167
28014,344984.4507
117035,474566.4814
47268,277677.0913
17360,305240.0411
173785,486020.1087
176077,628348.2001
163955,604044.6164
63168,381711.1288
39729,317835.74
86946,333508.4907
90190,472860.2904
80985,514128.674
106740,531545.1817
164350,582355.1099
78639,641702.1391
149783,323743.7711
38755,204513.545
40500,320402.7025
42802,212938.5623
10975,376399.2378
18013,371709.9908
84535,381134.4539
177333,660026.3903
35779,356477.2667
5659,265880.4414
90958,434998.2174
134128,464385.3349
28476,905156.7894
181695,688938.3013
128569,551646.7593
37312,428040.7126
148522,479746.0918
122698,517020.9388
70714,985815.3241
93498,814339.5153
71450,455737.5715
94312,659054.3877
96432,424893.1633
95420,512191.764
153937,546214.6178
76184,428727.8216
48415,325484.1852
77193,376992.8335
91565,454218.6835
146829,679653.4116
171654,577938.0614
99811,538595.8941
177619,532998.5066
161779,553047.453
59934,235102.2806
71986,413957.3015
92257,486190.1308
124054,643341.9668
123382,490163.514
167488,640983.2971
121157,447405.2312
30749,366328.8399
93719,436793.3387
137021,572833.1983
108804,499571.0675
35524,158586.49
51035,565871.8215
39686,359532.4112
169673,566484.6711
120699,522151.709
107878,640153.5829
160896,531205.1865
163754,459235.4098
623,267593.806
59,185968.628
154907,392643.8953
49651,409890.508
59667,324396.6168
74963,375433.079
126875,487956.0552
181679,752188.5373
80070,371905.2963
142236,481416.799
1054,272854.6573
5799,214122.6943
105140,458153.3714
154118,600705.3527
163059,539170.4095
31871,351107.44
3526,303554.8339
132862,557738.2447
32634,355334.8133
32783,369359.8947
93411,669804.6255
121371,431389.0497
96258,418269.0128
153058,478778.9901
154063,515346.8973
102591,431804.1055
92060,324675.8414
167754,788704.0581
115251,438981.4777
5874,304836.1554
125291,388627.4009
104119,469402.107
164744,578948.1133
150283,474133.3468
85406,419369.7357
146793,469858.8272
159734,451907.6176
176003,623824.1526
15705,394497.1178
155850,707718.557
141636,451797.7469
80198,469044.4377
142549,419084.3343
76123,581744.3242
66067,439323.4416
124729,495358.5588
170544,506494.8176
66358,357831.7329
26685,361866.9476
38349,257755.3354
131094,364860.1921
162679,448540.9471
10683,300501.3121
176532,616108.0511
106162,465279.2942
168677,663135.9948
17597,323883.3282
49759,281302.9093
46483,306780.7622
27644,271037.4255
177462,562793.4913
8540,567528.3391
133706,336999.7228
114829,455150.7538
20667,347990.4178
62054,278814.2479
102867,632419.7778
43353,441901.7348
127522,404776.4897
82662,415584.9064
132412,538615.3213
60662,498860.8072
103776,438711.0247
147289,447585.2383
96948,596312.837
173330,680131.5214
5478,452019.557
71252,400928.0568
103821,574707.8948
25678,235738.2148
100687,358600.387
95385,375613.8379
140058,501491.1479
107179,384759.128
107554,312837.6658
119904,571321.9004
155898,481841.6679
171859,568033.3471
153423,424267.5523
127764,464470.3043
117134,425377.3908
148567,460009.5306
49617,357958.6096
166616,538545.7863
161230,544438.4344
105588,525010.6936
156383,782985.9796
135091,367151.5183
5489,452019.557
64237,325580.8103
25557,384912.6672
131463,498228.2557
59740,420063.5381
1670,322714.6859
108766,421359.2163
81754,419166.5795
181980,534814.7372
111025,391816.229
178545,626549.4752
33226,163320.5284
103924,511983.7115
120475,512191.764
54866,345607.8645
82875,377297.2196
143714,435897.9844
112114,490336.2247
115071,390284.6091
42389,351606.5321
5647,365794.152
99075,609132.0502
56141,462964.0764
174764,591314.4781
108504,335043.5868
38022,356751.1111
124472,318641.3948
4993,217403.2983
112696,392061.8904
123789,332449.4078
89918,466783.6411
70793,903055.1123
176683,636838.6332
144546,697656.7369
159534,562579.0717
170476,527351.5725
118497,444340.9836
123416,446153.506
121509,399580.8306
140920,452019.557
124466,850019.9977
156739,470546.9536
84022,423475.9696
17155,434839.8573
86686,362812.8957
176906,726859.5544
91301,260386.1188
9455,411674.9053
149145,622936.3426
132171,572835.0794
112436,481772.1329
20694,386106.579
28940,321783.6138
183423,601228.5626
127360,531249.0468
152866,458431.1921
80085,490773.8867
179001,595803.3643
20974,415359.6088
64593,535083.4584
162499,526418.1485
57690,588140.3951
80760,500176.1865
48130,397180.0361
124983,566829.3184
104658,406893.7335
165438,585040.8969
16242,323683.1409
79878,357744.1995
116283,391032.8108
169394,597879.1624
178586,595232.2775
79265,619295.0943
80459,537433.1798
21529,460257.7956
10068,357958.6096
163703,528556.6537
126647,477507.0884
40602,393433.529
1364,261691.1673
151302,587389.265
66629,414353.9618
133763,590645.0999
28911,425447.3832
160851,555004.6865
164844,467268.7651
109083,464731.5919
3235,230672.771
109078,425383.2887
167917,574514.7264
17558,366565.4118
171916,682341.0187
102111,492545.5184
130818,413645.0848
34862,474583.0706
111869,418493.7011
103795,399362.7216
82318,404776.4897
124564,391835.2709
16341,343294.8829
59199,263209.9282
150694,555985.9406
14896,319252.0378
101203,349426.4551
20917,395050.3275
79398,466209.4834
160292,475621.9976
108750,400798.4466
179195,640414.6482
177114,777254.1604
82786,498638.9972
55433,532164.4698
6335,373821.787
182749,737573.1997
91581,385346.9625
144082,470549.9871
16753,412184.089
112443,478491.6946
154700,411104.3611
14796,320184.1081
45130,563276.6212
67477,449754.8763
103373,491146.0501
64231,345192.5523
37098,423152.3028
49044,319470.6322
110879,756423.9478
64632,531803.02
151747,682781.7357
73313,520475.6613
415,230223.0341
61244,636218.8028
44665,340075.0748
74746,345047.9515
145755,635153.245
29720,390284.6091
167233,600440.1302
136601,490607.8918
165427,513914.7846
43941,370770.597
157643,495341.7293
41745,488935.7867
61912,652728.1864
68548,423134.4016
1917,304271.5862
169903,497836.5371
109521,296398.1717
111628,453645.2044
31525,290933.0429
179477,649028.3164
2350,234226.4664
54309,331589.4271
75471,418974.4636
15779,290314.6173
58516,613201.8033
103590,389486.9028
156382,671561.0122
89234,732070.5381
107770,514126.7929
148563,479746.0918
74287,447405.2312
71297,361545.25
44519,258065.3493
127191,437880.7548
119557,390884.1587
87697,552832.4131
76686,365735.2205
4245,542880.5761
57704,235102.2806
28291,427190.411
104826,371364.027
14078,455832.5106
161110,577896.8669
57957,426589.9112
25670,374931.6907
166300,504951.6089
142205,384024.0913
43659,288979.23
111388,490343.59
6094,340014.4445
137561,568710.362
31894,359532.4573
102234,413455.5278
140822,387695.3306
30183,377576.1948
156989,407069.5736
12002,272326.2395
160053,531205.1865
65998,453035.3147
60720,430379.233
56292,671355.281
55977,346646.2096
116108,266556.1945
46649,317571.1051
72886,679780.2983
57887,424750.8866
88758,431804.1055
59981,235102.2806
32435,350465.6625
134302,619045.1713
34301,332492.9048
29176,424515.3129
42413,611674.5155
62149,471963.2514
11546,320704.2183
134912,592571.6405
110144,467269.5487
140835,454218.6835
96769,432813.249
124428,846645.1147
151735,625104.8631
15650,229473.4741
72791,539943.498
4648,251822.761
53877,335930.7409
37428,235738.2148
113483,460222.7643
171903,543959.553
133324,602693.1947
127524,424388.2317
143178,466578.3888
79311,414278.1128
81331,458879.9525
67719,443193.9995
32917,313899.7425
37139,403626.8425
1016,253266.1499
5965,536923.9231
35655,271634.9456
112252,375613.8379
43427,660507.9983
3685,339566.6148
125655,489954.7967
121900,361522.7119
122675,595785.9636
130181,525152.0744
30276,316190.1938
87220,380743.6529
165446,604652.6389
43910,451690.8902
50317,389352.5388
110260,316250.8241
42084,362171.1183
156515,445542.3676
97493,500449.2069
62993,306103.4176
90693,382730.7959
131648,388431.3866
107746,526224.0237
8554,434895.74
50401,341562.2608
164272,473183.6994
59833,455797.0219
92171,353681.0558
156028,559786.0952
17176,331660.3154
49357,279746.3182
40967,375922.4995
166587,634591.7313
181486,593368.1369
29940,238382.719
36528,366565.4118
136896,473649.1193
86777,378212.129
145431,468238.9213
93792,566790.1771
59834,475533.5831
79642,985815.3241
138152,484264.1586
121427,473173.5667
49111,427708.1414
152767,540586.7073
72645,416402.572
7243,298160.4332
57935,403540.5607
164882,472861.9705
110902,735882.0165
73494,411377.4978
179100,688383.5814
37840,462483.561
92307,430556.4604
181179,615657.1286
947,367094.1775
185659,625204.0657
35581,397777.5562
60654,372664.2658
48548,296956.4045
81427,318960.1756
113758,492934.6957
145287,305110.4143
105460,423582.2444
109246,616897.0762
55827,374946.721
103675,495752.4708
60854,468682.813
21731,315706.9645
74110,654360.4607
47479,257715.3199
34003,392556.3902
58240,359028.7565
102435,430458.696
46418,345607.8645
66530,453035.3147
58791,290314.6173
20847,352571.3333
181183,572957.4988
150857,681335.3424
37463,255349.9569
7698,445813.4301
7935,400926.6359
84391,333862.907
54595,322603.1988
129512,508168.7735
78025,393433.6889
110275,461433.8098
79049,387603.7203
176316,634299.8644
121136,424388.2317
40719,347507.3916
113941,449207.5394
83561,449207.5394
134834,445665.8135
93008,478902.2701
130499,324675.8414
36519,297747.094
4155,338150.317
51869,461909.1599
84358,351610.5084
130945,477396.2081
82642,369675.7265
86240,522724.3488
22658,170776.1732
47700,281302.9093
138791,428402.4396
49161,351272.0574
93756,512155.048
108990,520185.7681
164571,653220.6219
119963,348260.9666
15977,253781.9523
45346,442881.1149
8795,381922.9015
143001,608542.9471
137695,448038.7272
185174,692218.7397
80823,467304.9699
55,185968.628
3917,276789.376
108024,533857.1648
60804,476411.7225
75000,498137.2235
144417,381169.8751
15745,347191.0673
151534,419999.8829
25002,262859.8988
57555,408309.0678
80796,452839.6879
72039,380166.9165
21013,402607.3625
65966,349855.7728
112156,376545.9082
161803,460222.7643
125462,357310.2032
73220,405112.7556
38902,204513.545
94638,637918.0226
38423,264936.7657
159853,517333.7453
147922,486020.1087
54112,414295.0241
176925,694610.2863
96944,579910.6451
3727,676723.0296
108578,560174.0839
130997,467828.3642
53196,462606.1637
56174,347278.4416
31088,391840.4639
42482,301710.0593
45211,354859.9561
51686,574591.8303
95876,503339.9447
423,249834.7761
14833,316384.9386
115580,486395.2172
35766,233685.9828
161116,382424.6377
73660,447372.0046
131504,430412.8355
4944,284278.2897
112780,436016.6142
9120,299358.0603
82250,331763.1484
12159,192289.3581
88677,503885.3765
110479,564872.5108
32731,246981.95
173731,492418.4869
98190,411621.8095
51537,267781.1202
163755,545370.5047
26018,357958.6096
93881,381191.4957
149106,479124.246
93253,526004.7872
95541,524023.92
171849,490787.7332
126285,571039.0705
147946,657029.6012
56768,388227.6092
136476,413435.9726
159929,609365.8634
166948,676445.8152
50928,275533.8096
101425,438212.7161
44112,339795.8501
6301,343294.8829
39101,431904.6933
178255,692884.7049
142210,384024.0913
62246,451040.166
82760,475621.9976
77434,340075.0748
173971,670080.4664
168573,604600.5158
126031,699164.7025
2165,301433.3824
88462,765915.3932
112590,427926.2465
78653,462892.6369
22206,428727.8216
143201,436026.0457
55115,592412.7136
31678,388156.7209
98729,351610.5084
176742,505409.59
114037,591557.9296
145169,784904.8347
2913,211779.9343
88825,459911.7532
4005,412558.2796
176476,625949.3663
152169,454955.4779
15896,233685.9828
29425,197056.065
135323,542948.7854
155767,454090.8309
5206,361477.5411
119580,386671.65
25649,255349.9569
127661,456010.2556
164215,633273.3138
103777,418974.4636
32835,380546.6193
82389,335043.5868
71257,464046.1521
165414,474566.4814
102360,395342.3288
172770,517939.2003
75898,562132.5822
17422,329064.2918
60095,738204.7215
168394,567418.4216
6915,404691.1419
175757,632127.8379
117915,544763.8164
181335,619317.6012
129166,563294.2818
51643,441901.7348
156602,558710.7631
153237,464222.0393
124578,408291.3936
171532,631844.8038
60991,514259.2315
25918,301672.5618
60555,354297.5167
17104,400478.6332
6765,327376.9185
156276,450810.3925
18383,260063.6879
11036,569869.218
145293,453644.7267
78330,727776.3075
35903,310051.1785
127777,518060.3608
66379,491761.7721
83580,436156.6742
33556,359970.3449
24142,282761.1999
140019,531069.0242
57054,536376.9785
110890,703953.8911
42636,260724.257
183045,681623.4611
170000,532517.1234
166785,568710.362
103174,346301.1997
11049,253094.9839
126805,399508.9769
157965,462484.8096
140922,484753.0525
148651,389073.5636
184592,629416.5744
4252,639445.3104
137478,551252.8473
26980,327248.1376
123316,448218.5032
152071,518863.156
43836,305865.6494
19239,365864.8958
125723,462930.5475
141653,463987.4302
137166,725847.919
88706,507684.546
125671,469858.8272
119492,485821.2255
6418,419369.7357
108117,433668.2461
18706,476244.3298
161861,528845.8519
1170,197455.0349
108765,421359.2163
155836,468926.7569
93448,600932.3769
127195,550313.2875
33160,262624.7823
30157,361244.8912
99892,580800.0695
98338,390043.6987
56396,452516.5835
656,397090.9614
174802,713252.9898
135349,710914.0139
101442,344048.4579
146057,377981.9456
28322,561540.9651
74403,379052.2414
109159,495133.6768
116884,412192.3635
147912,470549.9871
890,298945.5074
48459,432008.2599
2068,222186.3998
151241,482704.2032
110636,396714.1273
62584,462964.0764
29645,669219.2844
44822,323683.1409
158523,551289.2044
70679,839883.0861
35333,296773.1966
69445,366523.6682
136501,358169.705
7655,342633.8882
124227,474566.4814
20989,510349.8984
131699,502603.2408
69987,703377.2112
6185,331589.4271
89448,435716.7329
10965,324915.1822
5743,387825.1504
67656,599418.1988
153781,785299.7973
181682,712840.2342
72109,309486.3392
101200,365757.7587
22281,315039.5291
25735,374931.6907
61171,563017.9644
8036,282761.1999
82158,349564.6806
68503,419369.7357
19254,346253.1538
43662,345607.8645
7128,370777.9205
129999,544763.8164
144788,451797.7469
83663,525152.0744
37887,530115.5663
154458,650896.2841
60447,435238.4738
49652,390278.766
66899,368605.1184
164401,546031.2442
167767,690471.7325
172975,431703.4576
112685,385501.0136
40578,354552.4958
179779,664627.0666
